main_category,sub_category,siteName,name,price,img,link
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어 메신저백 V3 [화이트],119000원,https://wecontinew.co.kr/web/product/small/202008/f25216fe1fc6ba94ce56b4f7c523cf0b.png,http://wecontinew.co.kr/product/detail.html?product_no=476&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW에어 메신저백V3  [블랙],119000원,https://wecontinew.co.kr/web/product/small/20200309/3c560af59019aece50c82ff11488fb8f.jpg,http://wecontinew.co.kr/product/detail.html?product_no=475&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에어 백팩 V3 [화이트],139000원,https://wecontinew.co.kr/web/product/small/202008/2ecf7b14598f9ab849ed343205e8b27d.png,http://wecontinew.co.kr/product/detail.html?product_no=474&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에어 백팩 V3 [블랙],139000원,https://wecontinew.co.kr/web/product/small/202008/ffad7172f3f578e15814bae27a998e11.png,http://wecontinew.co.kr/product/detail.html?product_no=473&cate_no=24&display_group=1
잡화,지갑,모어 댄 컨티뉴,CONTINEW 컨티뉴 헨지 체인 지갑 [블랙],119000원,https://wecontinew.co.kr/web/product/small/20200217/323c984c177d015ead2a1db4205d4ca6.jpg,http://wecontinew.co.kr/product/detail.html?product_no=472&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 에어맨 브리프케이스 V2 [블랙],189000원,https://wecontinew.co.kr/web/product/small/202007/e881a2d2dfc067abf9e89d8fafe270ed.jpg,http://wecontinew.co.kr/product/detail.html?product_no=471&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에어맨 백팩 [블랙],230000원,https://wecontinew.co.kr/web/product/small/202008/5049d2bcdc228c444a0adba067919291.png,http://wecontinew.co.kr/product/detail.html?product_no=470&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 컨티뉴 슬림 포트폴리오 백 [블랙],189000원,https://wecontinew.co.kr/web/product/small/202007/959c62de3a7fe50672acded3fe780c5f.jpg,http://wecontinew.co.kr/product/detail.html?product_no=469&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 도버 탑짚 토트백 [다크그레이],269000원,https://wecontinew.co.kr/web/product/small/202008/8ac2d456aa79cfaeba5f108721f3415e.png,http://wecontinew.co.kr/product/detail.html?product_no=468&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 도버 탑짚 토트백 [브라운],269000원,https://wecontinew.co.kr/web/product/small/202008/bb962c627c2a4ee65afeb99ed01a69ae.png,http://wecontinew.co.kr/product/detail.html?product_no=467&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 템즈 플랩 브리프케이스 [그레이],289000원,https://wecontinew.co.kr/web/product/small/202007/8f41fd358388ed0aa216d269e97f94db.jpg,http://wecontinew.co.kr/product/detail.html?product_no=466&cate_no=24&display_group=1
가방,토트백,모어 댄 컨티뉴,CONTINEW 컨티뉴 템즈 플랩 브리프케이스 [블랙],289000원,https://wecontinew.co.kr/web/product/small/202007/5f66d9702964d5e2a94dc4b3860ee1da.jpg,http://wecontinew.co.kr/product/detail.html?product_no=465&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 백팩 [체리],329000원,https://wecontinew.co.kr/web/product/small/202007/725025d5ad4f319879326496c48d1256.jpg,http://wecontinew.co.kr/product/detail.html?product_no=464&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 백팩 [베이지],329000원,https://wecontinew.co.kr/web/product/small/202007/77829aae77b94b53a7f3b426f30d8b83.jpg,http://wecontinew.co.kr/product/detail.html?product_no=463&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 에브리데이 백팩 [브라운],329000원,https://wecontinew.co.kr/web/product/small/202007/cba439209c6f64d2ec4916aaed70399b.jpg,http://wecontinew.co.kr/product/detail.html?product_no=462&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 시티 포켓백팩 [다크 그레이],269000원,https://wecontinew.co.kr/web/product/small/202007/6cd54909a2f8061592bdee7b29b5baa9.jpg,http://wecontinew.co.kr/product/detail.html?product_no=460&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 시티 포켓백팩 [브라운],269000원,https://wecontinew.co.kr/web/product/small/202007/1a8aea4ee32f2a5c9977068f63f5c8d1.jpg,http://wecontinew.co.kr/product/detail.html?product_no=458&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 시티 포켓백팩 [블랙],269000원,https://wecontinew.co.kr/web/product/small/202007/efc833a4dd7940b5d8d1b3837eec70a6.jpg,http://wecontinew.co.kr/product/detail.html?product_no=456&cate_no=24&display_group=1
가방,백팩,모어 댄 컨티뉴,CONTINEW 컨티뉴 RM백 엘카 백팩 [다크 그레이],279000원,https://wecontinew.co.kr/web/product/small/202008/f73fb1e7c47621dd8f37aada5b9e28c1.png,http://wecontinew.co.kr/product/detail.html?product_no=451&cate_no=24&display_group=1
가방,크로스/숄더백,모어 댄 컨티뉴,CONTINEW 에어백 에코백 [블랙],69000원,https://wecontinew.co.kr/web/product/small/202008/b57f36d27e0722a73cb46f064b89c6d6.png,http://wecontinew.co.kr/product/detail.html?product_no=447&cate_no=24&display_group=1
